start	professor	discipline	auditorium	group
2021-03-11T11:00:00	60	1	1	16
2021-03-11T11:00:00	30	10	18	4
2021-03-11T11:00:00	17	6	20	25
2021-03-11T11:00:00	57	10	17	18
2021-03-11T11:00:00	28	6	12	12
2021-03-11T11:00:00	21	2	16	22
2021-03-11T11:00:00	16	9	14	2
2021-03-11T11:00:00	38	6	7	6
2021-03-11T11:00:00	31	5	19	8
2021-03-11T11:00:00	3	2	5	23
2021-03-11T11:00:00	34	2	4	20
2021-03-11T11:00:00	23	1	6	1
2021-03-11T11:00:00	20	8	2	14
2021-03-11T11:00:00	39	6	15	13
2021-03-11T11:00:00	26	9	10	15
2021-03-11T11:00:00	44	12	11	10
2021-03-11T11:00:00	41	9	3	17
2021-03-11T11:00:00	4	4	8	5
2021-03-11T11:00:00	46	7	9	19
2021-03-11T11:00:00	6	2	13	9
2021-03-11T13:00:00	41	9	13	15
2021-03-11T13:00:00	18	1	4	16
2021-03-11T13:00:00	15	8	6	21
2021-03-11T13:00:00	17	6	8	22
2021-03-11T13:00:00	50	9	3	1
2021-03-11T13:00:00	5	5	15	11
2021-03-11T13:00:00	4	4	17	6
2021-03-11T13:00:00	45	8	14	14
2021-03-11T13:00:00	25	8	9	18
2021-03-11T13:00:00	7	9	5	8
2021-03-11T13:00:00	55	2	12	2
2021-03-11T13:00:00	34	2	2	23
2021-03-11T13:00:00	2	12	7	20
2021-03-11T13:00:00	57	10	16	10
2021-03-11T13:00:00	23	1	1	25
2021-03-11T13:00:00	20	8	10	4
2021-03-11T13:00:00	24	8	20	12
2021-03-11T13:00:00	44	5	18	3
2021-03-11T13:00:00	42	7	19	19
2021-03-11T13:00:00	26	9	11	13
2021-03-11T15:00:00	27	8	14	5
2021-03-11T15:00:00	34	8	2	25
2021-03-11T15:00:00	14	12	20	22
2021-03-11T15:00:00	8	11	1	13
2021-03-11T15:00:00	33	7	6	8
2021-03-11T15:00:00	13	2	9	24
2021-03-11T15:00:00	38	6	4	12
2021-03-11T15:00:00	35	1	3	10
2021-03-11T15:00:00	12	10	16	3
2021-03-11T15:00:00	11	10	13	18
2021-03-11T15:00:00	51	1	5	15
2021-03-11T15:00:00	40	10	8	17
2021-03-11T15:00:00	43	11	7	6
2021-03-11T15:00:00	37	6	17	21
2021-03-11T15:00:00	50	12	12	1
2021-03-11T15:00:00	36	6	18	20
2021-03-11T15:00:00	60	1	15	11
2021-03-11T15:00:00	17	6	11	7
2021-03-11T15:00:00	18	1	19	4
2021-03-11T15:00:00	29	11	10	14
2021-03-12T09:00:00	13	2	13	12
2021-03-12T09:00:00	24	5	3	24
2021-03-12T09:00:00	21	11	5	22
2021-03-12T09:00:00	10	12	19	13
2021-03-12T09:00:00	4	4	20	25
2021-03-12T09:00:00	30	10	11	11
2021-03-12T09:00:00	40	10	2	4
2021-03-12T09:00:00	6	2	18	20
2021-03-12T09:00:00	54	12	6	3
2021-03-12T09:00:00	27	7	9	1
2021-03-12T09:00:00	36	6	16	7
2021-03-12T09:00:00	12	6	17	19
2021-03-12T09:00:00	38	6	8	23
2021-03-12T09:00:00	37	6	12	18
2021-03-12T09:00:00	46	7	14	10
2021-03-12T09:00:00	49	8	7	15
2021-03-12T09:00:00	45	7	10	9
2021-03-12T09:00:00	20	8	15	6
2021-03-12T09:00:00	11	9	4	21
2021-03-12T09:00:00	26	9	1	2
2021-03-12T11:00:00	40	10	18	22
2021-03-12T11:00:00	43	11	2	12
2021-03-12T11:00:00	57	12	13	14
2021-03-12T11:00:00	42	7	14	9
2021-03-12T11:00:00	5	3	16	3
2021-03-12T11:00:00	15	10	19	7
2021-03-12T11:00:00	12	6	9	15
2021-03-12T11:00:00	34	2	7	6
2021-03-12T11:00:00	49	1	8	8
2021-03-12T11:00:00	39	6	15	4
2021-03-12T11:00:00	54	5	1	24
2021-03-12T11:00:00	2	12	10	10
2021-03-12T11:00:00	45	7	4	5
2021-03-12T11:00:00	48	11	12	20
2021-03-12T11:00:00	8	11	11	21
2021-03-12T11:00:00	59	4	5	1
2021-03-12T11:00:00	19	5	3	2
2021-03-12T11:00:00	20	8	20	23
2021-03-12T11:00:00	60	8	6	19
2021-03-12T11:00:00	41	9	17	17
2021-03-12T13:00:00	57	10	9	23
2021-03-12T13:00:00	30	5	8	3
2021-03-12T13:00:00	20	8	11	13
2021-03-12T13:00:00	54	12	6	21
2021-03-12T13:00:00	45	7	4	9
2021-03-12T13:00:00	25	8	15	1
2021-03-12T13:00:00	29	10	3	5
2021-03-12T13:00:00	48	11	12	24
2021-03-12T13:00:00	13	6	17	8
2021-03-12T13:00:00	22	5	2	7
2021-03-12T13:00:00	18	1	16	18
2021-03-12T13:00:00	40	10	18	25
2021-03-12T13:00:00	8	11	20	11
2021-03-12T13:00:00	49	1	19	12
2021-03-12T13:00:00	12	7	10	15
2021-03-12T13:00:00	39	12	5	19
2021-03-12T13:00:00	11	10	7	17
2021-03-12T13:00:00	44	12	14	20
2021-03-12T13:00:00	52	11	1	4
2021-03-12T13:00:00	7	1	13	6
2021-03-12T15:00:00	15	8	12	17
2021-03-12T15:00:00	20	8	13	4
2021-03-12T15:00:00	44	5	1	24
2021-03-12T15:00:00	26	9	10	18
2021-03-12T15:00:00	43	11	7	13
2021-03-12T15:00:00	52	12	9	6
2021-03-12T15:00:00	13	11	11	16
2021-03-12T15:00:00	33	11	16	7
2021-03-12T15:00:00	41	9	3	1
2021-03-12T15:00:00	35	1	15	23
2021-03-12T15:00:00	14	12	2	5
2021-03-12T15:00:00	48	11	17	8
2021-03-12T15:00:00	39	8	19	11
2021-03-12T15:00:00	4	4	18	14
2021-03-12T15:00:00	19	5	14	19
2021-03-12T15:00:00	37	4	6	15
2021-03-12T15:00:00	42	7	20	21
2021-03-12T15:00:00	12	6	5	12
2021-03-12T15:00:00	28	6	8	10
2021-03-12T15:00:00	23	1	4	3
2021-03-15T09:00:00	24	5	2	3
2021-03-15T09:00:00	22	5	5	5
2021-03-15T09:00:00	27	8	11	6
2021-03-15T09:00:00	6	2	4	8
2021-03-15T09:00:00	14	12	6	22
2021-03-15T09:00:00	26	10	1	25
2021-03-15T09:00:00	12	10	17	19
2021-03-15T09:00:00	43	11	18	7
2021-03-15T09:00:00	29	10	7	1
2021-03-15T09:00:00	56	7	8	10
2021-03-15T09:00:00	46	10	10	4
2021-03-15T09:00:00	60	9	15	9
2021-03-15T09:00:00	34	2	9	15
2021-03-15T09:00:00	33	8	20	14
2021-03-15T09:00:00	57	10	3	2
2021-03-15T09:00:00	9	11	12	11
2021-03-15T09:00:00	39	6	14	21
2021-03-15T09:00:00	49	6	13	20
2021-03-15T09:00:00	40	10	16	16
2021-03-15T09:00:00	31	5	19	12
2021-03-15T11:00:00	41	9	3	19
2021-03-15T11:00:00	45	7	2	4
2021-03-15T11:00:00	23	1	13	20
2021-03-15T11:00:00	14	12	14	2
2021-03-15T11:00:00	39	12	10	22
2021-03-15T11:00:00	11	10	4	14
2021-03-15T11:00:00	33	7	20	8
2021-03-15T11:00:00	58	9	12	24
2021-03-15T11:00:00	19	5	7	16
2021-03-15T11:00:00	16	9	6	15
2021-03-15T11:00:00	30	5	15	13
2021-03-15T11:00:00	37	4	1	7
2021-03-15T11:00:00	1	9	8	25
2021-03-15T11:00:00	24	8	16	9
2021-03-15T11:00:00	29	11	5	1
2021-03-15T11:00:00	53	8	11	21
2021-03-15T11:00:00	59	7	17	18
2021-03-15T11:00:00	60	9	19	5
2021-03-15T11:00:00	38	6	9	23
2021-03-15T11:00:00	2	12	18	6
2021-03-15T13:00:00	19	5	17	15
2021-03-15T13:00:00	13	2	20	23
2021-03-15T13:00:00	8	11	16	18
2021-03-15T13:00:00	14	12	14	20
2021-03-15T13:00:00	16	3	12	22
2021-03-15T13:00:00	48	11	10	6
2021-03-15T13:00:00	5	5	19	7
2021-03-15T13:00:00	47	8	4	16
2021-03-15T13:00:00	55	9	3	2
2021-03-15T13:00:00	38	6	9	17
2021-03-15T13:00:00	45	7	11	4
2021-03-15T13:00:00	42	7	8	13
2021-03-15T13:00:00	12	10	15	21
2021-03-15T13:00:00	20	2	1	1
2021-03-15T13:00:00	41	9	13	3
2021-03-15T13:00:00	33	11	5	12
2021-03-15T13:00:00	18	1	2	24
2021-03-15T13:00:00	24	5	18	5
2021-03-15T13:00:00	6	2	7	25
2021-03-15T13:00:00	32	8	6	9
2021-03-15T15:00:00	18	1	10	4
2021-03-15T15:00:00	48	11	13	10
2021-03-15T15:00:00	60	8	5	13
2021-03-15T15:00:00	21	11	19	14
2021-03-15T15:00:00	22	5	12	11
2021-03-15T15:00:00	16	3	1	5
2021-03-15T15:00:00	13	2	2	6
2021-03-15T15:00:00	49	1	8	8
2021-03-15T15:00:00	20	8	3	19
2021-03-15T15:00:00	4	4	9	22
2021-03-15T15:00:00	1	9	7	25
2021-03-15T15:00:00	42	7	6	18
2021-03-15T15:00:00	3	2	18	20
2021-03-15T15:00:00	19	5	17	15
2021-03-15T15:00:00	12	10	11	12
2021-03-15T15:00:00	50	6	16	24
2021-03-15T15:00:00	32	6	20	7
2021-03-15T15:00:00	44	5	15	9
2021-03-15T15:00:00	34	2	14	1
2021-03-15T15:00:00	59	7	4	17
2021-03-16T09:00:00	42	7	11	6
2021-03-16T09:00:00	52	11	2	11
2021-03-16T09:00:00	6	2	1	18
2021-03-16T09:00:00	2	12	7	23
2021-03-16T09:00:00	44	12	16	3
2021-03-16T09:00:00	49	8	10	7
2021-03-16T09:00:00	15	10	14	15
2021-03-16T09:00:00	36	12	17	24
2021-03-16T09:00:00	53	8	15	19
2021-03-16T09:00:00	25	3	9	21
2021-03-16T09:00:00	22	5	13	17
2021-03-16T09:00:00	20	8	8	1
2021-03-16T09:00:00	35	1	18	20
2021-03-16T09:00:00	32	8	20	5
2021-03-16T09:00:00	12	7	4	2
2021-03-16T09:00:00	51	4	12	13
2021-03-16T09:00:00	58	2	19	22
2021-03-16T09:00:00	28	6	3	8
2021-03-16T09:00:00	41	9	6	4
2021-03-16T09:00:00	23	1	5	14
2021-03-16T11:00:00	47	9	15	22
2021-03-16T11:00:00	27	6	6	8
2021-03-16T11:00:00	18	1	5	20
2021-03-16T11:00:00	23	1	14	4
2021-03-16T11:00:00	58	11	10	2
2021-03-16T11:00:00	46	7	8	24
2021-03-16T11:00:00	10	9	3	18
2021-03-16T11:00:00	37	6	7	11
2021-03-16T11:00:00	36	6	16	17
2021-03-16T11:00:00	51	1	1	3
2021-03-16T11:00:00	40	10	2	7
2021-03-16T11:00:00	49	6	20	13
2021-03-16T11:00:00	9	11	13	19
2021-03-16T11:00:00	32	10	11	16
2021-03-16T11:00:00	5	3	18	5
2021-03-16T11:00:00	12	6	19	12
2021-03-16T11:00:00	8	11	4	1
2021-03-16T11:00:00	42	7	9	25
2021-03-16T11:00:00	45	7	12	23
2021-03-16T11:00:00	50	9	17	6
2021-03-16T13:00:00	27	7	20	24
2021-03-16T13:00:00	19	5	1	6
2021-03-16T13:00:00	58	11	19	1
2021-03-16T13:00:00	17	6	6	23
2021-03-16T13:00:00	43	11	10	12
2021-03-16T13:00:00	44	5	16	8
2021-03-16T13:00:00	39	6	2	19
2021-03-16T13:00:00	3	2	9	15
2021-03-16T13:00:00	35	2	4	3
2021-03-16T13:00:00	25	3	17	20
2021-03-16T13:00:00	60	1	8	9
2021-03-16T13:00:00	11	10	7	7
2021-03-16T13:00:00	51	4	11	10
2021-03-16T13:00:00	26	9	12	5
2021-03-16T13:00:00	6	2	14	11
2021-03-16T13:00:00	54	12	13	21
2021-03-16T13:00:00	9	11	3	16
2021-03-16T13:00:00	42	7	18	25
2021-03-16T13:00:00	55	9	15	4
2021-03-16T13:00:00	52	12	5	17
2021-03-16T15:00:00	43	11	10	7
2021-03-16T15:00:00	10	6	17	12
2021-03-16T15:00:00	15	8	19	10
2021-03-16T15:00:00	26	10	1	6
2021-03-16T15:00:00	13	6	6	19
2021-03-16T15:00:00	56	7	3	1
2021-03-16T15:00:00	41	9	14	13
2021-03-16T15:00:00	31	5	2	8
2021-03-16T15:00:00	8	11	20	5
2021-03-16T15:00:00	23	1	7	11
2021-03-16T15:00:00	30	5	9	9
2021-03-16T15:00:00	34	2	12	24
2021-03-16T15:00:00	58	2	11	14
2021-03-16T15:00:00	54	12	15	20
2021-03-16T15:00:00	12	7	13	23
2021-03-16T15:00:00	45	7	18	18
2021-03-16T15:00:00	42	7	8	4
2021-03-16T15:00:00	48	11	4	15
2021-03-16T15:00:00	17	6	5	2
2021-03-16T15:00:00	27	7	16	25
2021-03-17T09:00:00	3	2	5	13
2021-03-17T09:00:00	60	8	15	3
2021-03-17T09:00:00	37	6	20	22
2021-03-17T09:00:00	15	2	17	23
2021-03-17T09:00:00	36	6	8	21
2021-03-17T09:00:00	25	8	16	16
2021-03-17T09:00:00	54	5	9	15
2021-03-17T09:00:00	13	2	6	7
2021-03-17T09:00:00	5	5	11	24
2021-03-17T09:00:00	56	3	10	10
2021-03-17T09:00:00	45	8	19	17
2021-03-17T09:00:00	27	7	1	11
2021-03-17T09:00:00	31	12	12	14
2021-03-17T09:00:00	39	6	18	9
2021-03-17T09:00:00	59	4	13	12
2021-03-17T09:00:00	49	1	7	6
2021-03-17T09:00:00	55	2	2	18
2021-03-17T09:00:00	12	6	4	2
2021-03-17T09:00:00	46	7	3	5
2021-03-17T09:00:00	28	6	14	25
2021-03-17T11:00:00	29	10	10	9
2021-03-17T11:00:00	10	9	1	24
2021-03-17T11:00:00	12	7	15	3
2021-03-17T11:00:00	42	7	4	21
2021-03-17T11:00:00	14	12	2	19
2021-03-17T11:00:00	4	4	7	17
2021-03-17T11:00:00	35	2	18	5
2021-03-17T11:00:00	13	2	6	22
2021-03-17T11:00:00	9	11	9	12
2021-03-17T11:00:00	59	4	16	1
2021-03-17T11:00:00	17	6	13	16
2021-03-17T11:00:00	43	8	11	7
2021-03-17T11:00:00	8	11	8	23
2021-03-17T11:00:00	24	5	5	4
2021-03-17T11:00:00	15	10	19	11
2021-03-17T11:00:00	53	8	17	18
2021-03-17T11:00:00	51	1	3	13
2021-03-17T11:00:00	31	5	12	10
2021-03-17T11:00:00	44	9	20	15
2021-03-17T11:00:00	48	11	14	20
2021-03-17T13:00:00	39	12	13	4
2021-03-17T13:00:00	59	7	5	1
2021-03-17T13:00:00	21	2	7	2
2021-03-17T13:00:00	4	4	15	24
2021-03-17T13:00:00	41	9	1	23
2021-03-17T13:00:00	15	2	19	25
2021-03-17T13:00:00	1	9	8	10
2021-03-17T13:00:00	45	7	3	3
2021-03-17T13:00:00	13	11	2	9
2021-03-17T13:00:00	9	11	10	21
2021-03-17T13:00:00	46	10	16	19
2021-03-17T13:00:00	60	8	9	7
2021-03-17T13:00:00	5	3	17	17
2021-03-17T13:00:00	35	1	14	18
2021-03-17T13:00:00	18	1	6	22
2021-03-17T13:00:00	36	11	11	6
2021-03-17T13:00:00	10	9	4	16
2021-03-17T13:00:00	50	6	20	14
2021-03-17T13:00:00	23	1	12	13
2021-03-17T13:00:00	56	3	18	11
2021-03-17T15:00:00	33	7	20	15
2021-03-17T15:00:00	46	7	10	5
2021-03-17T15:00:00	35	1	3	17
2021-03-17T15:00:00	12	6	19	13
2021-03-17T15:00:00	50	6	15	1
2021-03-17T15:00:00	7	1	1	7
2021-03-17T15:00:00	30	5	17	12
2021-03-17T15:00:00	55	2	8	11
2021-03-17T15:00:00	3	2	9	21
2021-03-17T15:00:00	29	11	14	4
2021-03-17T15:00:00	9	11	18	23
2021-03-17T15:00:00	57	12	12	25
2021-03-17T15:00:00	36	6	16	22
2021-03-17T15:00:00	28	6	7	14
2021-03-17T15:00:00	31	7	5	24
2021-03-17T15:00:00	5	5	6	2
2021-03-17T15:00:00	56	7	11	18
2021-03-17T15:00:00	42	7	2	10
2021-03-17T15:00:00	15	2	4	20
2021-03-17T15:00:00	13	6	13	8
2021-03-18T09:00:00	36	11	19	1
2021-03-18T09:00:00	21	11	13	25
2021-03-18T09:00:00	26	9	14	10
2021-03-18T09:00:00	59	2	1	13
2021-03-18T09:00:00	5	3	8	6
2021-03-18T09:00:00	56	7	7	16
2021-03-18T09:00:00	41	9	18	19
2021-03-18T09:00:00	16	3	4	14
2021-03-18T09:00:00	22	5	3	8
2021-03-18T09:00:00	52	11	15	4
2021-03-18T09:00:00	31	12	17	7
2021-03-18T09:00:00	39	12	11	9
2021-03-18T09:00:00	15	8	20	17
2021-03-18T09:00:00	43	8	12	21
2021-03-18T09:00:00	33	8	2	22
2021-03-18T09:00:00	13	11	5	11
2021-03-18T09:00:00	19	5	6	18
2021-03-18T09:00:00	10	9	16	12
2021-03-18T09:00:00	29	10	9	2
2021-03-18T09:00:00	2	12	10	23
2021-03-18T11:00:00	27	8	9	9
2021-03-18T11:00:00	37	6	8	1
2021-03-18T11:00:00	28	6	20	20
2021-03-18T11:00:00	23	1	3	21
2021-03-18T11:00:00	20	2	19	19
2021-03-18T11:00:00	35	1	15	24
2021-03-18T11:00:00	38	6	4	23
2021-03-18T11:00:00	49	6	13	18
2021-03-18T11:00:00	44	5	2	2
2021-03-18T11:00:00	8	11	7	3
2021-03-18T11:00:00	10	6	17	17
2021-03-18T11:00:00	56	7	1	11
2021-03-18T11:00:00	6	2	18	13
2021-03-18T11:00:00	21	11	12	4
2021-03-18T11:00:00	53	8	16	25
2021-03-18T11:00:00	7	9	14	10
2021-03-18T11:00:00	45	7	5	6
2021-03-18T11:00:00	50	6	6	12
2021-03-18T11:00:00	5	3	10	16
2021-03-18T11:00:00	48	11	11	15
2021-03-18T13:00:00	5	5	14	13
2021-03-18T13:00:00	47	6	11	18
2021-03-18T13:00:00	21	2	9	19
2021-03-18T13:00:00	56	3	3	14
2021-03-18T13:00:00	15	8	17	12
2021-03-18T13:00:00	3	2	4	16
2021-03-18T13:00:00	30	5	10	9
2021-03-18T13:00:00	20	8	8	10
2021-03-18T13:00:00	7	6	7	20
2021-03-18T13:00:00	25	8	19	25
2021-03-18T13:00:00	55	9	12	23
2021-03-18T13:00:00	14	12	15	22
2021-03-18T13:00:00	16	9	5	8
2021-03-18T13:00:00	44	12	2	1
2021-03-18T13:00:00	10	12	16	17
2021-03-18T13:00:00	33	8	20	15
2021-03-18T13:00:00	57	12	13	4
2021-03-18T13:00:00	24	11	18	24
2021-03-18T13:00:00	39	6	6	2
2021-03-18T13:00:00	11	10	1	7
2021-03-18T15:00:00	17	6	9	21
2021-03-18T15:00:00	60	9	19	6
2021-03-18T15:00:00	46	10	13	7
2021-03-18T15:00:00	6	2	16	25
2021-03-18T15:00:00	12	10	20	19
2021-03-18T15:00:00	1	9	1	11
2021-03-18T15:00:00	49	6	10	2
2021-03-18T15:00:00	26	10	17	13
2021-03-18T15:00:00	53	8	7	5
2021-03-18T15:00:00	9	11	18	9
2021-03-18T15:00:00	20	2	12	10
2021-03-18T15:00:00	51	1	2	1
2021-03-18T15:00:00	47	9	8	12
2021-03-18T15:00:00	42	7	5	22
2021-03-18T15:00:00	45	8	15	15
2021-03-18T15:00:00	48	11	11	8
2021-03-18T15:00:00	39	12	6	4
2021-03-18T15:00:00	8	11	14	20
2021-03-18T15:00:00	27	6	4	17
2021-03-18T15:00:00	35	2	3	23
2021-03-19T09:00:00	58	2	1	24
2021-03-19T09:00:00	56	3	16	15
2021-03-19T09:00:00	7	9	14	5
2021-03-19T09:00:00	3	2	3	8
2021-03-19T09:00:00	44	9	6	13
2021-03-19T09:00:00	54	5	8	16
2021-03-19T09:00:00	60	1	2	23
2021-03-19T09:00:00	30	10	7	3
2021-03-19T09:00:00	14	12	18	11
2021-03-19T09:00:00	45	8	9	19
2021-03-19T09:00:00	51	4	17	2
2021-03-19T09:00:00	38	6	11	6
2021-03-19T09:00:00	49	8	15	25
2021-03-19T09:00:00	18	1	4	18
2021-03-19T09:00:00	4	4	10	20
2021-03-19T09:00:00	8	11	13	21
2021-03-19T09:00:00	23	1	12	1
2021-03-19T09:00:00	26	10	19	10
2021-03-19T09:00:00	31	5	5	9
2021-03-19T09:00:00	36	11	20	17
2021-03-19T11:00:00	27	8	4	1
2021-03-19T11:00:00	37	6	16	24
2021-03-19T11:00:00	8	11	8	19
2021-03-19T11:00:00	14	12	9	20
2021-03-19T11:00:00	19	5	3	3
2021-03-19T11:00:00	1	9	1	12
2021-03-19T11:00:00	20	8	6	17
2021-03-19T11:00:00	52	12	10	18
2021-03-19T11:00:00	6	2	13	23
2021-03-19T11:00:00	51	1	18	14
2021-03-19T11:00:00	11	10	15	4
2021-03-19T11:00:00	53	8	20	22
2021-03-19T11:00:00	46	10	14	8
2021-03-19T11:00:00	33	11	7	21
2021-03-19T11:00:00	22	5	19	5
2021-03-19T11:00:00	47	9	12	6
2021-03-19T11:00:00	16	3	5	9
2021-03-19T11:00:00	35	1	2	16
2021-03-19T11:00:00	15	10	17	15
2021-03-19T11:00:00	34	2	11	11
2021-03-19T13:00:00	27	8	5	1
2021-03-19T13:00:00	43	8	3	12
2021-03-19T13:00:00	46	10	11	20
2021-03-19T13:00:00	19	5	17	18
2021-03-19T13:00:00	54	12	7	11
2021-03-19T13:00:00	38	6	10	9
2021-03-19T13:00:00	47	9	8	14
2021-03-19T13:00:00	7	6	2	4
2021-03-19T13:00:00	33	7	14	13
2021-03-19T13:00:00	59	7	6	8
2021-03-19T13:00:00	60	9	9	22
2021-03-19T13:00:00	31	12	20	24
2021-03-19T13:00:00	35	2	16	25
2021-03-19T13:00:00	23	1	4	19
2021-03-19T13:00:00	58	9	12	17
2021-03-19T13:00:00	8	11	13	5
2021-03-19T13:00:00	32	10	18	3
2021-03-19T13:00:00	17	6	19	10
2021-03-19T13:00:00	40	10	15	16
2021-03-19T13:00:00	36	6	1	15
2021-03-19T15:00:00	54	12	20	2
2021-03-19T15:00:00	11	9	3	4
2021-03-19T15:00:00	42	7	2	15
2021-03-19T15:00:00	13	6	4	20
2021-03-19T15:00:00	53	8	16	9
2021-03-19T15:00:00	48	11	1	7
2021-03-19T15:00:00	21	2	8	25
2021-03-19T15:00:00	22	5	10	8
2021-03-19T15:00:00	6	2	14	1
2021-03-19T15:00:00	18	1	18	18
2021-03-19T15:00:00	43	11	13	17
2021-03-19T15:00:00	45	8	15	3
2021-03-19T15:00:00	50	12	7	10
2021-03-19T15:00:00	52	12	6	13
2021-03-19T15:00:00	14	12	5	24
2021-03-19T15:00:00	41	9	19	21
2021-03-19T15:00:00	40	10	17	19
2021-03-19T15:00:00	9	11	11	23
2021-03-19T15:00:00	46	7	12	16
2021-03-19T15:00:00	10	9	9	14
2021-03-22T09:00:00	34	2	12	16
2021-03-22T09:00:00	57	10	13	11
2021-03-22T09:00:00	20	8	8	7
2021-03-22T09:00:00	41	9	15	8
2021-03-22T09:00:00	8	11	1	21
2021-03-22T09:00:00	46	7	6	17
2021-03-22T09:00:00	32	8	3	5
2021-03-22T09:00:00	47	6	16	13
2021-03-22T09:00:00	9	11	19	19
2021-03-22T09:00:00	11	10	17	20
2021-03-22T09:00:00	25	8	11	24
2021-03-22T09:00:00	48	11	18	15
2021-03-22T09:00:00	50	6	5	1
2021-03-22T09:00:00	14	12	2	2
2021-03-22T09:00:00	29	10	14	9
2021-03-22T09:00:00	49	8	4	10
2021-03-22T09:00:00	24	11	20	22
2021-03-22T09:00:00	30	5	9	3
2021-03-22T09:00:00	27	8	10	23
2021-03-22T09:00:00	60	9	7	12
2021-03-22T11:00:00	20	2	18	3
2021-03-22T11:00:00	55	5	3	16
2021-03-22T11:00:00	44	5	7	7
2021-03-22T11:00:00	10	12	10	5
2021-03-22T11:00:00	53	8	1	19
2021-03-22T11:00:00	47	9	12	20
2021-03-22T11:00:00	4	4	16	6
2021-03-22T11:00:00	30	10	2	12
2021-03-22T11:00:00	37	4	5	9
2021-03-22T11:00:00	57	10	19	13
2021-03-22T11:00:00	52	11	20	14
2021-03-22T11:00:00	60	9	13	8
2021-03-22T11:00:00	48	11	15	22
2021-03-22T11:00:00	21	2	17	23
2021-03-22T11:00:00	26	9	14	1
2021-03-22T11:00:00	16	3	9	18
2021-03-22T11:00:00	56	7	8	17
2021-03-22T11:00:00	39	12	6	24
2021-03-22T11:00:00	41	9	11	21
2021-03-22T11:00:00	49	6	4	2
2021-03-22T13:00:00	37	4	4	2
2021-03-22T13:00:00	36	6	19	18
2021-03-22T13:00:00	52	12	13	23
2021-03-22T13:00:00	18	1	12	6
2021-03-22T13:00:00	4	4	10	14
2021-03-22T13:00:00	48	11	11	19
2021-03-22T13:00:00	34	8	15	21
2021-03-22T13:00:00	6	2	14	7
2021-03-22T13:00:00	26	9	7	25
2021-03-22T13:00:00	39	12	9	12
2021-03-22T13:00:00	29	11	8	10
2021-03-22T13:00:00	28	6	5	5
2021-03-22T13:00:00	55	2	16	16
2021-03-22T13:00:00	33	8	18	20
2021-03-22T13:00:00	47	8	20	24
2021-03-22T13:00:00	53	8	17	1
2021-03-22T13:00:00	12	6	2	13
2021-03-22T13:00:00	50	6	6	4
2021-03-22T13:00:00	13	2	1	8
2021-03-22T13:00:00	46	7	3	11
2021-03-22T15:00:00	40	10	3	5
2021-03-22T15:00:00	53	8	17	18
2021-03-22T15:00:00	48	11	7	17
2021-03-22T15:00:00	17	6	10	21
2021-03-22T15:00:00	7	6	4	14
2021-03-22T15:00:00	41	9	2	6
2021-03-22T15:00:00	3	2	16	13
2021-03-22T15:00:00	8	11	20	1
2021-03-22T15:00:00	25	3	14	12
2021-03-22T15:00:00	28	6	5	20
2021-03-22T15:00:00	1	9	9	15
2021-03-22T15:00:00	30	10	13	2
2021-03-22T15:00:00	10	9	8	11
2021-03-22T15:00:00	46	7	1	7
2021-03-22T15:00:00	21	11	11	19
2021-03-22T15:00:00	50	12	19	10
2021-03-22T15:00:00	26	9	6	23
2021-03-22T15:00:00	14	12	15	8
2021-03-22T15:00:00	27	8	18	25
2021-03-22T15:00:00	49	6	12	3
2021-03-23T09:00:00	52	11	12	10
2021-03-23T09:00:00	15	2	20	6
2021-03-23T09:00:00	59	2	17	7
2021-03-23T09:00:00	26	9	5	22
2021-03-23T09:00:00	43	8	15	1
2021-03-23T09:00:00	18	1	6	4
2021-03-23T09:00:00	16	9	2	5
2021-03-23T09:00:00	48	11	10	25
2021-03-23T09:00:00	44	12	19	2
2021-03-23T09:00:00	24	11	8	21
2021-03-23T09:00:00	6	2	9	17
2021-03-23T09:00:00	5	3	14	14
2021-03-23T09:00:00	2	12	16	12
2021-03-23T09:00:00	57	10	3	19
2021-03-23T09:00:00	7	1	11	11
2021-03-23T09:00:00	37	6	1	18
2021-03-23T09:00:00	29	11	13	23
2021-03-23T09:00:00	32	8	18	20
2021-03-23T09:00:00	4	4	4	9
2021-03-23T09:00:00	42	7	7	15
2021-03-23T11:00:00	6	2	9	25
2021-03-23T11:00:00	47	8	15	17
2021-03-23T11:00:00	44	12	3	8
2021-03-23T11:00:00	3	2	1	11
2021-03-23T11:00:00	15	8	8	22
2021-03-23T11:00:00	30	5	11	16
2021-03-23T11:00:00	32	10	16	23
2021-03-23T11:00:00	41	9	4	18
2021-03-23T11:00:00	17	6	14	21
2021-03-23T11:00:00	34	2	19	19
2021-03-23T11:00:00	59	4	6	9
2021-03-23T11:00:00	37	6	13	5
2021-03-23T11:00:00	16	3	10	3
2021-03-23T11:00:00	56	7	18	4
2021-03-23T11:00:00	8	11	2	6
2021-03-23T11:00:00	19	5	12	15
2021-03-23T11:00:00	2	12	17	14
2021-03-23T11:00:00	33	7	5	12
2021-03-23T11:00:00	46	10	7	1
2021-03-23T11:00:00	38	6	20	20
2021-03-23T13:00:00	25	3	18	22
2021-03-23T13:00:00	29	10	7	19
2021-03-23T13:00:00	49	8	13	3
2021-03-23T13:00:00	46	7	14	24
2021-03-23T13:00:00	60	8	8	18
